CustomerID,Total_Quantity,Avg_Price,Total_Online_Spend,Total_Offline_Spend,Avg_Discount_pct,Tenure_Months,Unique_Products,Num_Transactions,Primary_Location,Cat_Accessories,Cat_Android,Cat_Apparel,Cat_Backpacks,Cat_Bags,Cat_Bottles,Cat_Drinkware,Cat_Fun,Cat_Gift Cards,Cat_Google,Cat_Headgear,Cat_Housewares,Cat_Lifestyle,Cat_More Bags,Cat_Nest,Cat_Nest-Canada,Cat_Nest-USA,Cat_Notebooks & Journals,Cat_Office,Cat_Waze
13777.0,80.0,81.63089552238806,156271.53,279500.0,15.970149253731343,7.0,41,67,California,0.0,0.0,0.3283582089552239,0.0,0.0,0.0,0.08955223880597014,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.1044776119402985,0.014925373134328358,0.373134328358209,0.0,0.07462686567164178,0.0
13782.0,80.0,64.915,43239.24,90000.0,30.0,17.0,25,36,New Jersey,0.0,0.0,0.3888888888888889,0.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.05555555555555555,0.0
13784.0,6.0,46.78,11603.88,16500.0,21.666666666666668,30.0,6,6,New York,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
13786.0,29.0,14.562857142857142,12156.41,14000.0,30.0,21.0,7,7,Chicago,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0
13787.0,8.0,46.90571428571429,7762.160000000001,21000.0,20.0,35.0,7,7,New Jersey,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
13798.0,348.0,52.02040650406504,165601.26,371200.0,16.016260162601625,37.0,90,123,California,0.0,0.0,0.3252032520325203,0.0,0.024390243902439025,0.016260162601626018,0.07317073170731707,0.0,0.0,0.0,0.008130081300813009,0.0,0.032520325203252036,0.0,0.056910569105691054,0.024390243902439025,0.21138211382113822,0.016260162601626018,0.1951219512195122,0.016260162601626018
13800.0,60.0,67.09060606060605,21894.18,148500.0,30.0,27.0,24,33,California,0.06060606060606061,0.0,0.42424242424242425,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.30303030303030304,0.0,0.0,0.030303030303030304
13802.0,48.0,38.95318181818182,40917.56,72000.0,29.09090909090909,40.0,21,22,New Jersey,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.13636363636363635,0.045454545454545456
13807.0,12.0,114.14142857142858,11709.529999999999,14000.0,30.0,33.0,7,7,Chicago,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0
13815.0,85.0,104.21169811320755,147174.19,136500.0,10.0,33.0,25,53,California,0.0,0.0,0.03773584905660377,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.16981132075471697,0.03773584905660377,0.5283018867924528,0.0,0.1320754716981132,0.0
13817.0,10.0,13.461111111111112,18579.06,22500.0,10.0,14.0,9,9,California,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0
13819.0,150.0,97.10125,68037.97,95000.0,19.166666666666668,7.0,17,24,California,0.0,0.0,0.2916666666666667,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.2916666666666667,0.0,0.2916666666666667,0.0,0.041666666666666664,0.0
13824.0,12.0,66.69272727272727,34104.62,44000.0,30.0,42.0,10,11,Chicago,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0
13829.0,1.0,16.99,2321.52,3000.0,30.0,38.0,1,1,New York,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13831.0,3.0,82.495,7568.14,6000.0,20.0,35.0,2,2,California,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13837.0,120.0,42.93888888888889,7021.349999999999,18000.0,10.0,5.0,5,9,California,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
